p_perm,p_midp,p_boot,sig_perm,sig_midp,sig_boot,n,k_row,k_col,alpha,theta,rep,scenario
1,0.7712,0.5688862227554489,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.5982,0.5276944611077784,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.06718656268746251,0.0335,0.020195960807838434,FALSE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.5917,0.8010397920415917,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.5964,0.23695260947810437,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.09698060387922415,0.0484,0.09698060387922415,FALSE,TRUE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.0649870025994801,0.0324,0.033793241351729654,FALSE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.3037392521495701,0.1518,0.10517896420715857,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.022595480903819236,0.0112,0.022595480903819236,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.3797240551889622,0.2,0.0661867626474705,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.20315936812637472,0.1015,0.04819036192761448,FALSE,FALSE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.13437312537492502,0.0671,0.13437312537492502,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.19956008798240352,0.1037,0.11517696460707859,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.0637872425514897,0.0318,0.019596080783843232,FALSE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.6457,1,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.09758048390321936,0.0487,0.09758048390321936,FALSE,TRUE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.03139372125574885,0.0156,0.023595280943811237,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.7651,0.9092181563687263,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.7722,1,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.20575884823035392,0.1028,0.09898020395920816,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.21015796840631873,0.105,0.21015796840631873,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.1837632473505299,0.0968,0.15156968606278745,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.0625874825034993,0.0312,0.05458908218356329,FALSE,TRUE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.19736052789442113,0.0986,0.19736052789442113,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.40951809638072384,0.2047,0.40951809638072384,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.5469,0.792241551689662,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.006998600279944011,0.0034,0.006998600279944011,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.020595880823835233,0.0102,0.020595880823835233,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.384123175364927,0.2024,0.13097380523895222,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.13197360527894422,0.0659,0.03979204159168166,FALSE,FALSE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.7667,0.8364327134573085,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.020595880823835233,0.0102,0.020595880823835233,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.10377924415116976,0.0518,0.10377924415116976,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.008398320335932814,0.0041,0.008398320335932814,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.3695260947810438,0.1963,0.3245350929814037,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.7647,1,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.20655868826234752,0.1032,0.10277944411117776,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.5839,0.24415116976604678,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.023795240951809637,0.0118,0.023795240951809637,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.2969406118776245,0.1484,0.014797040591881624,FALSE,FALSE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.10057988402319536,0.0502,0.10057988402319536,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.20295940811837632,0.1014,0.1305738852229554,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.20375924815036991,0.1018,0.11077784443111378,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.7716,0.9098180363927214,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.5515,0.6966606678664267,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.02419516096780644,0.012,0.02419516096780644,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.4931013797240552,0.3485,0.22115576884623075,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.20935812837432513,0.1046,0.20935812837432513,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.7687,0.728254349130174,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.16436712657468505,0.0821,0.04979004199160168,FALSE,FALSE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.30293941211757647,0.1514,0.09698060387922415,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.19196160767846432,0.0959,0.19196160767846432,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.54990000000000006,0.39432113577284544,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.1879624075184963,0.0989,0.11677664467106579,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.3779244151169766,0.2016,0.21875624875024996,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.19956008798240352,0.0997,0.15816836632673464,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.20155968806238753,0.1007,0.15676864627074585,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.10417916416716656,0.052,0.10417916416716656,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.1977604479104179,0.0988,0.09218156368726255,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.6019,0.27374525094981006,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.033993201359728054,0.0169,0.01999600079984003,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.602,0.5412917416516697,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.5502,0.30033993201359727,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.09718056388722256,0.0485,0.09718056388722256,FALSE,TRUE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.6042,0.6084783043391322,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.19896020795840832,0.0994,0.19896020795840832,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.0665866826634673,0.0332,0.006798640271945611,FALSE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.19536092781443712,0.0976,0.15296940611877624,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.6931,0.9494101179764047,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.39812037592481503,0.199,0.39812037592481503,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.20655868826234752,0.1032,0.10637872425514897,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.5484,0.3869226154769046,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.7761,0.8366326734653069,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.21015796840631873,0.105,0.1871625674865027,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.5506,0.9032193561287742,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.7728,0.6940611877624475,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.6018,0.3161367726454709,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.5492,0.6076784643071386,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.09658068386322735,0.0482,0.09658068386322735,FALSE,TRUE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.5532,0.6126774645070986,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.7364,0.6516696660667867,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.021795640871825634,0.0108,0.021795640871825634,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.1951609678064387,0.1012,0.1191761647670466,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.4931013797240552,0.3465,0.27554489102179563,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.09938012397520496,0.0496,0.09938012397520496,FALSE,TRUE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.03259348130373925,0.0162,0.008398320335932814,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.2995400919816037,0.1497,0.009398120375924815,FALSE,FALSE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.3789242151569686,0.2016,0.356128774245151,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.3665266946610678,0.1954,0.1931613677264547,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.5495,0.7028594281143771,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.10557888422315537,0.0527,0.10557888422315537,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.5978,0.3179364127174565,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.19896020795840832,0.0994,0.09418116376724656,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.0639872025594881,0.0319,0.027594481103779243,FALSE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.060587882423515295,0.0302,0.038992201559688064,FALSE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,3,H1 (Power)
1,0.6841,0.45450909818036395,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,3,H1 (Power)
1,0.7698,0.8420315936812638,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,3,H1 (Power)
0.1941611677664467,0.097,0.15236952609478105,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,3,H1 (Power)
0.03839232153569286,0.0191,0.028194361127774445,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,3,H1 (Power)
0.20555888822235552,0.1027,0.20555888822235552,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,3,H1 (Power)
0.1929614077184563,0.0964,0.10037992401519696,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,3,H1 (Power)
0.1809638072385523,0.0939,0.04019196160767846,FALSE,FALSE,TRUE,10,2,2,0.05,1.116708980377408,3,H1 (Power)
1,0.6935,1,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,3,H1 (Power)
0.3011397720455909,0.1505,0.20175964807038593,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,3,H1 (Power)
0.1921615676864627,0.1357,0.18056388722255548,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,3,H1 (Power)
0.4479104179164167,0.2239,0.22055588882223556,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,3,H1 (Power)
0.30093981203759246,0.1504,0.16236752649470107,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,3,H1 (Power)
0.19556088782243553,0.1146,0.14757048590281943,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,3,H1 (Power)
1,0.6495,0.9072185562887423,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,3,H1 (Power)
0.1829634073185363,0.095,0.11217756448710257,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,3,H1 (Power)
1,0.601,0.4881023795240952,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,3,H1 (Power)
0.10817836432713457,0.054,0.10817836432713457,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,3,H1 (Power)
