p_perm,p_midp,p_boot,sig_perm,sig_midp,sig_boot,n,k_row,k_col,alpha,theta,rep,scenario
0.03259348130373925,0.0162,0.03259348130373925,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,1,H1 (Power)
0.48530293941211755,0.3354,0.3379324135172965,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,1,H1 (Power)
0.20415916816636673,0.1183,0.08738252349530094,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,1,H1 (Power)
0.3039392121575685,0.1519,0.09618076384723055,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,1,H1 (Power)
0.519496100779844,0.2827,0.20155968806238753,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,1,H1 (Power)
0.1851629674065187,0.1306,0.17976404719056188,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,1,H1 (Power)
0.07038592281543692,0.0351,0.01879624075184963,FALSE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,1,H1 (Power)
0.004999000199960008,0.0024,0.004999000199960008,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,1,H1 (Power)
0.00599880023995201,0.0029,0.00599880023995201,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,1,H1 (Power)
1,0.7291,0.7780443911217756,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,1,H1 (Power)
0.4409118176364727,0.2204,0.1869626074785043,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,1,H1 (Power)
0.5248950209958009,0.2863,0.2553489302139572,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,1,H1 (Power)
0.08178364327134573,0.0433,0.03099380123975205,FALSE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,1,H1 (Power)
0.15916816636672665,0.0795,0.14997000599880023,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,1,H1 (Power)
0.1933613277344531,0.1358,0.1791641671665667,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,1,H1 (Power)
0.5018996200759848,0.348,0.3633273345330934,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.7533,0.9292141571685663,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.030393921215756847,0.0151,0.005598880223955209,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.604,0.8448310337932413,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.17036592681463708,0.0851,0.15616876624675066,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.5060987802439512,0.3534,0.3421315736852629,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.16396720655868827,0.0819,0.014597080583883223,FALSE,FALSE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.20295940811837632,0.1153,0.1341731653669266,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.054989002199560086,0.0274,0.03059388122375525,FALSE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.04279144171165767,0.0213,0.01899620075984803,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.7881,0.5794841031793642,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.0629874025194961,0.0314,0.0629874025194961,FALSE,TRUE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.19816036792641473,0.1155,0.05158968206358728,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.4383123375324935,0.2191,0.3869226154769046,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.4877024595080984,0.3414,0.44471105778844233,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.5038992201559688,0.3531,0.20715856828634274,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.036192761447710456,0.018,0.036192761447710456,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.5280943811237753,0.2891,0.4709058188362327,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.0633873225354929,0.0316,0.0633873225354929,FALSE,TRUE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.03959208158368326,0.0197,0.030393921215756847,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.04399120175964807,0.0219,0.004799040191961607,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.7717,0.8042391521695661,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.17076584683063387,0.0853,0.03679264147170566,FALSE,FALSE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.5080983803239352,0.2753,0.39532093581283745,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.028794241151769647,0.0143,0.010797840431913617,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.1807638472305539,0.094,0.15156968606278745,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.04579084183163367,0.0228,0.04579084183163367,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.0597880423915217,0.0298,0.007998400319936013,FALSE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.7371,0.6024795040991802,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.7404,0.6176764647070586,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.5122975404919016,0.2783,0.490501899620076,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.582,1,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.04879024195160968,0.0243,0.01759648070385923,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.58,0.7994401119776045,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.30353929214157166,0.1517,0.30353929214157166,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.5839,0.46530693861227757,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.585,0.3685262947410518,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.13917216556688664,0.0695,0.1275744851029794,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.3087382523495301,0.1543,0.20475904819036192,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.7917,0.9152169566086783,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.5286942611477704,0.2912,0.3955208958208358,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.0631873625274945,0.0315,0.0631873625274945,FALSE,TRUE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.07878424315136973,0.0414,0.06898620275944811,FALSE,TRUE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.5846,0.8608278344331134,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.20895820835832835,0.1091,0.13877224555088982,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.0629874025194961,0.0314,0.04299140171965607,FALSE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.20615876824635074,0.1197,0.08138372325534893,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.07838432313537293,0.0413,0.06718656268746251,FALSE,TRUE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.5078984203159368,0.3557,0.3137372525494901,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.7838,0.768246350729854,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.007798440311937612,0.0038,0.007798440311937612,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.05158968206358728,0.0257,0.03499300139972006,FALSE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.041991601679664065,0.0209,0.03939212157568486,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.6041,0.8640271945610878,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.16096780643871225,0.0804,0.007398520295940812,FALSE,FALSE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.052389522095580884,0.0261,0.04459108178364327,FALSE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.1965606878624275,0.1158,0.17156568686262746,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.04519096180763847,0.0225,0.03499300139972006,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.5152969406118776,0.2815,0.4169166166766647,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.5847,0.6312737452509498,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.07638472305538892,0.0411,0.009998000399920015,FALSE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.7365,0.7866426714657069,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.07538492301539693,0.0397,0.01859628074385123,FALSE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.5162967406518696,0.28,0.12157568486302739,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.03539292141571686,0.0176,0.01859628074385123,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.1889622075584883,0.1329,0.15036992601479704,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.03079384123175365,0.0153,0.03079384123175365,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.18156368726254749,0.0958,0.09458108378324336,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.046990601879624075,0.0234,0.014997000599880024,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.046990601879624075,0.0234,0.03099380123975205,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.5774845030993802,0.3843,0.377124575084983,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.16416716656668667,0.082,0.14097180563887224,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.03679264147170566,0.0183,0.016796640671865627,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.06458708258348331,0.0322,0.03939212157568486,FALSE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.07658468306338732,0.04,0.02299540091981604,FALSE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.7474,0.9048190361927615,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.1915616876624675,0.1332,0.08518296340731854,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.5829,0.9194161167766447,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.7623,0.823635272945411,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.046790641871625675,0.0233,0.03539292141571686,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.047590481903619274,0.0237,0.008198360327934412,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.5088982203559288,0.3576,0.35632873425314937,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.19716056788642272,0.1365,0.1221755648870226,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.1857628474305139,0.1321,0.14037192561487702,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.7871,0.6494701059788043,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.10097980403919216,0.0504,0.10097980403919216,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.524495100979804,0.2851,0.1367726454709058,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.046790641871625675,0.0233,0.042191561687662464,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.19196160767846432,0.1325,0.15896820635872824,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.1907618476304739,0.0997,0.10697860427914417,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.20075984803039393,0.1003,0.20075984803039393,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.19376124775044992,0.1352,0.1785642871425715,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.1917616476704659,0.1127,0.06978604279144171,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
1,0.5782,0.8392321535692862,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.20135972805438912,0.1205,0.08838232353529295,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.03139372125574885,0.0156,0.029194161167766446,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.0611877624475105,0.0305,0.0611877624475105,FALSE,TRUE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.0661867626474705,0.033,0.01859628074385123,FALSE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.1331733653269346,0.0665,0.0669866026794641,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.046790641871625675,0.0233,0.022595480903819236,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,2,H1 (Power)
0.009398120375924815,0.0046,0.009398120375924815,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,3,H1 (Power)
1,0.7678,0.8778244351129774,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,3,H1 (Power)
1,0.5,0.5230953809238152,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,3,H1 (Power)
1,0.5998,0.7026594681063787,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,3,H1 (Power)
0.20815836832633472,0.10780000000000001,0.0669866026794641,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,3,H1 (Power)
0.5772845430913818,0.3839,0.5522895420915817,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,3,H1 (Power)
0.1803639272145571,0.1236,0.09618076384723055,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,3,H1 (Power)
0.1859628074385123,0.0965,0.1367726454709058,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,3,H1 (Power)
0.3785242951409718,0.2002,0.1329734053189362,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,3,H1 (Power)
0.04599080183963208,0.0229,0.009798040391921616,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408,3,H1 (Power)
0.5864827034593081,0.3899,0.45450909818036395,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,3,H1 (Power)
0.0669866026794641,0.0334,0.05718856228754249,FALSE,TRUE,FALSE,10,2,2,0.05,1.116708980377408,3,H1 (Power)
1,0.7488,0.8124375124975005,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408,3,H1 (Power)
